,name,address,review_count,rating,price,categories,latitude_yelp,longitude_yelp,yelp_id,hours,program_name,facility_address,facility_city,latitude,longitude
135,Tinder's Pizza,,146,4.5,,Pizza,34.20796,-118.5530986,ewMPI_uTSDyATk63P_QrkA,,LENZINI'S PIZZA,7550 TAMPA AVE UNIT G,RESEDA,,
136,Raspados Zone,,108,4.5,$,"Shaved Ice, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies",34.04631436,-117.9498867,lbVApunO9v8HebhB3vociQ,,RASPADOS ZONE,1385 N HACIENDA BLVD,LA PUENTE,,
137,Panda Garden,,5,4,,"Fast Food, Chinese",33.92324626,-118.2659927,DSKV89af02CnX8G3T4YU6A,,PANDA GARDEN,12003 S AVALON BLVD STE 102,LOS ANGELES,,
138,,,,,,,,,,,YUMMY FOODS - MARKET,7141 SANTA MONICA BLVD STE 300,WEST HOLLYWOOD,,
139,Carl's Jr,,48,2,$,"Fast Food, Burgers",34.10544494,-117.8194957,VSjc_eujt21VUYkAxVQH5w,,CARL'S JR # 234,698 W ARROW HWY,SAN DIMAS,,
140,Ceviches,,77,4,$$,"Seafood, Mexican",34.2862148,-118.4375529,M80mz2a9NPcPeYw85f6xAw,,CEVICHES,313 N MACLAY AVE,SAN FERNANDO,,
141,Aztig Grill,,180,3.5,$$,"Filipino, Buffets, Bars",34.03039543,-117.9119293,FhscEii2tcbkQHYLTMDajw,,AZTIG GRILL,1559 E AMAR RD UNIT A-B,WEST COVINA,,
142,,,,,,,,,,,SOPHIE'S DONUT,10301 ARTESIA BLVD,BELLFLOWER,,
143,JOE & THE JUICE,,141,3.5,$$,Juice Bars & Smoothies,34.081783,-118.377913,6jyTbWwKqn1jwXu9yizU9A,,JOE & THE JUICE,8532 MELROSE AVE,WEST HOLLYWOOD,,
144,Venice Fish Tacos and Smoothies,,127,4.5,$,"Breakfast & Brunch, Burgers, Sandwiches",33.98621913,-118.4730434,Nn9pr5gR-DvuPHBPw5o52A,,VENICE FISH TACOS,1701 OCEAN FRONT WALK # A,VENICE,,
145,Orto Santa Monica,,163,4.5,$$$,"Italian, Cocktail Bars, Breakfast & Brunch",34.01727,-118.49378,24_9KYm8stvW7r5lFSJVhg,,ORTO - PREP KITCHEN @ LOWER LEVEL,502 SANTA MONICA BLVD,SANTA MONICA,,
146,,,,,,,,,,,AFC SUSHI @ RALPH'S # 41,211 E FOOTHILL BLVD,ARCADIA,,
147,,,,,,,,,,,CLARITA'S 99 & MAS,2412 W WHITTIER BLVD,MONTEBELLO,,
148,Goldstar Bakery,,77,4.5,$,"Bakeries, Custom Cakes",34.0979851,-118.3038051,Ff5i6bcqxDWmlNWCNBnm2Q,,GOLDSTAR BAKERY,5216 W SUNSET BLVD,LOS ANGELES,,
149,,,,,,,,,,,COOK BOOK LOSANGELES,5611 N FIGUEROA ST STE 4,LOS ANGELES,,
150,The Empire Tavern,,68,5,$$,"Beer Bar, Wine Bars",34.19132,-118.32458,de0Ua96MIA4v3PNUZeZxHg,,THE EMPIRE TAVARN,1623 N SAN FERNANDO BLVD,BURBANK,,
151,Tacos Mexico,,25,2.5,$,Mexican,34.0298422,-117.7489509,7gE681R43fhRkZNO_k1qRQ,,VARGAS TACOS MEXICO,2298 S GAREY,POMONA,,
152,,,,,,,,,,,GAMMA RICH ARES,2500 W 8TH ST UNIT 103,LOS ANGELES,,
153,Pollo Campero,,77,3,$,"Latin American, Fast Food",34.20102966,-118.3689819,fG60ZWqbdKXuYQDkP-QElg,,POLLO CAMPERO,10960 SHERMAN WAY,LOS ANGELES,,
154,Wokcano,,292,3,$$,"Chinese, Japanese, Seafood",33.985664,-118.394983,HkALPbZX4BVzVoS2yiH5kg,,WOKCANO CULVER CITY,6000 SEPULVEDA BLVD # 1161,CULVER CITY,,
155,Lucifers Pizza,,120,3.5,$$,Pizza,34.09734627,-118.3225774,On2iDyqib84rX0b7cM4Llw,,LUCIFER'S PIZZA,6104 W SUNSET BLVD,LOS ANGELES,,
156,Tummy Stuffer,,71,4,$,"Sandwiches, Salad, American (Traditional)",33.963366,-118.058739,PW_nbLxC_rVcywug5qTMOw,,TUMMY STUFFER,12035 E SLAUSON AVE,SANTA FE SPRINGS,,
157,,,,,,,,,,,VANESSA'S MARKET,4728 GAGE AVE,BELL,,
158,Afters Ice Cream,,173,4,$$,Ice Cream & Frozen Yogurt,34.15478065,-118.448106,swvTtRcoAKHxT8xgEl9kUg,,AFTERS ICE CREAM,4550 VAN NUYS BLVD # B,SHERMAN OAKS,,
159,Masataco,,551,3.5,$$,Tacos,33.95047765,-118.026739,Z6InbWd_pLA8lqd82Bk9sQ,,MASATACO,14103 LAMBERT RD,WHITTIER,,
160,Gasoline & Coffee,,40,4.5,$,Coffee & Tea,34.6976299,-118.1424,8YpiKR8JF-pRf_iVH9jG2A,,GASOLINE AND COFFEE,706 W LANCASTER BLVD # 101,LANCASTER,,
161,Miras Grill,,175,4.5,$$,Persian/Iranian,33.99209421,-118.090543,M6JX2XYn8ddg7mDOz5BRww,,MIRAS GRILL,6001 ROSEMEAD BLVD STE E,PICO RIVERA,,
162,Luna Grill - Sherman Oaks,,311,4,$$,"Mediterranean, Greek, Wraps",34.15481549,-118.4483188,QEH2lDjOaH6yKd4Fmd0TKQ,,LUNA GRILL RESTAURANT- LG37 SHERMAN OAKS,4550 VAN NUYS BLVD # A3,SHERMAN OAKS,,
163,,,,,,,,,,,DND MART,200 W ROSECRANS AVE,COMPTON,,
164,Something Vegan,,425,4.5,$$,"Vegan, Asian Fusion, Burgers",34.151932,-118.349256,xNrmJ7OlerEnkvwQRJ9VSQ,,SOMETHING VEGAN,10000 RIVERSIDE DR,TOLUCA LAKE,,
165,Mainland Poke,,69,3.5,$$,"Poke, Sushi Bars, Seafood",34.0659928,-118.3989851,MHHGYyex5EREmS8x0pBytQ,,MAINLAND POKE,130 S BEVERLY DR,BEVERLY HILLS,,
166,Press Brothers Juicery & Kitchen,,59,4.5,$$,"Juice Bars & Smoothies, Acai Bowls, American (Traditional)",34.10548,-118.31881,4KumLSyeMYx45NSVtjjnEw,,PRESS BROTHERS JUICERY,5913 FRANKLIN AVE,LOS ANGELES,,
167,The Halal Guys,,824,4,$,"Halal, Middle Eastern, Mediterranean",34.04654,-118.25596,ZVjU7rMpPfZDqfwFR62tNA,,THE HALAL GUYS,510 W 7TH ST # 107,LOS ANGELES,,
168,JP Sushi Japanese Kitchen,,94,4,$$,"Japanese, Sushi Bars",34.06225,-118.1137,9HoH8ivtFtTdPYrntuhA5A,,JP JAPANESE KITCHEN,610 E GARVEY AVE,MONTEREY PARK,,
169,,,,,,,,,,,CYNTHIAS,241 W ADAMS BLVD,LOS ANGELES,,
170,Com Tam Kieu,,138,3,$$,"Vietnamese, Noodles",34.07977743,-118.0848275,gSzFeXgxO1ge4C2YDRXlfQ,,COM TAM KIEU RESTAURANT,8450 E VALLEY BLVD # 111,ROSEMEAD,,
171,Holy Roly Ice Cream,,289,4,$$,Ice Cream & Frozen Yogurt,34.08325,-118.34804,YAAijfBW7PKkz9sW_fTx5w,,COLD ROLLED ICE CREAM CO,7266 MELROSE AVE,LOS ANGELES,,
172,Local Ice,,57,4.5,$$,Ice Cream & Frozen Yogurt,34.07217768,-118.3607787,7XhSOz47twW5yGLTgTaREw,,LOCAL ICE,6333 W 3RD ST # 416,LOS ANGELES,,
173,Vegas Seafood Buffet,,1481,3.5,$$,"Buffets, Seafood, Sushi Bars",34.14503994,-118.2548957,VVbEoA9GAPB4H70wSnJy6A,,VEGAS BUFFET GLENDALE,110 S BRAND BLVD,GLENDALE,,
174,Hoke Poke,,157,3.5,$$,"Poke, Hawaiian, Japanese",34.162741,-118.373767,EKw7BVW4eiepqcQJhX-VmA,,HOKE POKE,5077 LANKERSHIM BLVD # B,NORTH HOLLYWOOD,,
175,Denny's,,133,3,$,"Diners, Breakfast & Brunch, American (Traditional)",33.82418639,-118.3414245,fAK9S8xi1xMUo7R7cfnSOQ,,DENNY'S #7435,3060 SEPULVEDA BLVD,TORRANCE,,
176,Edible Arrangements,,70,2,$$,"Florists, Gift Shops, Chocolatiers & Shops",34.05255,-118.26274,0NqeltZR2xurVtTHaSFcNQ,,EDIBLE ARRANGEMENTS,1055 WILSHIRE BLVD # GN5,LOS ANGELES,,
177,Jose Chiquito,,7,3.5,$,"American (Traditional), Breakfast & Brunch, Food Stands",34.09069421,-118.2903852,kvo2je7EwLwKknKMscJd2w,,JOSE CHIQUITO 2,4632 SANTA MONICA BLVD STE 25,LOS ANGELES,,
178,Kalye Grill,,190,4,$,"Filipino, Breakfast & Brunch",34.01978697,-117.8099018,8vja7UjCBL5wnZYM2GlLjg,,KALYE GRILL,315 S DIAMOND BAR BLVD # B,DIAMOND BAR,,
179,Panda Express,,235,4,$,"Chinese, Fast Food, Salad",33.9906551,-117.9320967,xu0qqzRPfBCsONZe05Nsdg,,PANDA EXPRESS 2690,17184 COLIMA RD,HACIENDA HEIGHTS,,
180,El Pollo Criollo,,59,3.5,$$,Peruvian,34.031729,-117.970611,SwMGLksu8lF2lA8iAAGVCQ,,EL POLLO CRIOLLO,14828 VALLEY BLVD,LA PUENTE,,
181,,,,,,,,,,,GAVIN DE BECKER LOUNGE,10250 SANTA MONICA BLVD,LOS ANGELES,,
182,,,,,,,,,,,7 ESTRELLAS DISCOUNT,201 E BEVERLY BLVD STE F,MONTEBELLO,,
183,La Familia,,40,3.5,$$,Mexican,33.9451098,-118.4057203,sr6GtUVLTuz1mshiiqtecg,,LA FAMILIA RESTAURANT AND BAR,300 WORLD WAY # 333,LOS ANGELES,,
184,Wow Bento & Roll,,80,3.5,$,"Sushi Bars, Japanese",34.0455764,-118.254589,JNeiIc1maDtBx-vQF-7n3Q,,WON BENTO & ROLL,710 S HILL ST,LOS ANGELES,,
185,Gatten Sushi,,439,3,$$,"Sushi Bars, Japanese",34.265609,-118.524898,pP5Mb7eHZlFfoRQHwoSktg,,GATTEN SUSHI,17941 CHATSWORTH ST,GRANADA HILLS,,
186,,,,,,,,,,,FUNCOLO RESTAURANT,724 S SPRING ST STE 106,LOS ANGELES,,
187,Hite Kwang-Jang,,91,3.5,$$,"Bars, Korean, Chicken Wings",34.05295054,-118.3039493,rmarl_jaL1LW_JJAS4pnjw,,HITE KWANG JANG,3121 W OLYMPIC BLVD # 105,LOS ANGELES,,
188,Mulligan Family Fun Center,,88,3,,"Mini Golf, Arcades, Party & Event Planning",34.59893,-118.14197,7C-ACnTNkj3BcVlmX16Ebg,,MULLIGAN FAMILY FUN CENTER,525 W AVENUE P4,PALMDALE,,
189,I Love LA,,12,2.5,$$,"Bookstores, Souvenir Shops, Gift Shops",33.9414886,-118.4046023,381dcS6X6gN0-PBRKiAs0Q,,I LOVE LA,380 WORLD WAY,LOS ANGELES,,
190,Dandy Fine Ice Cream,,179,4.5,$$,Ice Cream & Frozen Yogurt,33.857496,-118.0847881,MGCe3dDlxU8fpwUs9JqouA,,DANCY ICE CREAM,11688 SOUTH ST # 103,ARTESIA,,
191,Fairfield Inn & Suites Los Angeles LAX/El Segundo,,85,2.5,$$,Hotels,33.92299488,-118.3968883,AnFGpW8OGpc2pgVg1kTrXA,,FAIRFIELD INN & SUITES LOS ANGELES LAX EL SEGUNDO - KITCHEN,525 N PACIFIC COAST HWY,EL SEGUNDO,,
192,,,,,,,,,,,BELLSHINE NUTRITIONAL CENTER,4700 E GAGE AVE #B,BELL,,
193,Bobalicious,,167,4,$,"Tea Rooms, Bubble Tea, Taiwanese",34.1395697,-118.2051677,Ls_1CkMbwfZCmhdgPrjbkA,,BOBALICIOUS,1743 COLORADO BLVD,LOS ANGELES,,
194,Don Alfonso's Mexican Food,,76,4,$,Mexican,34.10684554,-117.8483734,nj0herm92NmD4pGSqyg2hg,,SUPER ALBERT MEXICAN FOOD #4,815 E ARROW,GLENDORA,,
195,Dae Bok Jung,,72,3.5,$$,Korean,34.05279,-118.27807,Tddg_yLDmr6lM19KN9UpDQ,,DAE BOK JUNG,2010 JAMES M WOOD BLVD,LOS ANGELES,,
196,Oriel Chinatown,,146,4.5,$$,"French, Wine Bars",34.0625239,-118.2362958,9EaRONZCZxomy3TTkLM8DA,,ORIEL,1135 N ALAMEDA ST,LOS ANGELES,,
197,,,,,,,,,,,SMILEY'S STOP,1911 E GAGE AVE # D-35,HUNTINGTON PARK,,
198,Carl's Jr,,46,3,$,"Fast Food, Burgers",34.03732466,-118.3771269,J26BhUCBCa2sDMee4pf1wg,,CARLS JR #404,2310 S LA CIENEGA BLVD,LOS ANGELES,,
199,Blackjack Market,,35,3,$$,Grocery,34.2012181,-118.4085037,p8zLt5-Ji6m4X-vLngqclw,,BLACKJACK MARKET - MEAT MARKET,12643 SHERMAN WAY # G,NORTH HOLLYWOOD,,
200,RBTA,,69,4.5,$$,"Japanese, Beer Bar",34.1095024,-118.1932834,bX69pK6ZD2nH29OywRucCg,,RBTA,5629 1/2 N FIGUEROA ST,LOS ANGELES,,
201,Cafe Time,,22,5,$,"Breakfast & Brunch, Mediterranean, Creperies",33.9591726,-118.4483145,NxWQmtQBmZaSAAouoxPlFA,,CAFE TIME,207 CULVER BLVD,PLAYA DEL REY,,
202,Kogi Taqueria,,29,3,$$,Mexican,33.90650515,-118.3926582,_v6zK3erxsW2am5M81Ey0Q,,KOGI TAQUERIA LLC,760 S SEPULVEDA BLVD,EL SEGUNDO,,
203,MJ Cafe & Teahouse,,565,3,$,"Taiwanese, Cafes, Chinese",34.043115,-117.8502,Klytq3epEvJYncpOsZ9HLg,,MJ CAFE & TEAHOUSE,20747 AMAR RD STE 6,WALNUT,,
204,Blue Bottle Coffee,,43,4.5,$$,Coffee & Tea,34.08631,-118.36112,#NAME?,,BLUE BOTTLE COFFEE,830 N FAIRFAX AVE BLDG A,LOS ANGELES,,
205,,,,,,,,,,,IFRESH MARKET - BAKERY,11850 VALLEY BLVD # 100,EL MONTE,,
206,,,,,,,,,,,BREAD FISH CAFE,19253 COLIMA RD,ROWLAND HEIGHTS,,
207,Cauldron Ice Cream,,342,4,$$,"Ice Cream & Frozen Yogurt, Coffee & Tea",33.87274,-118.07291,Qe917T5GtPu8-UNJTQtmmQ,,CAULDRON ICE CREAM,12154 ARTESIA BLVD # B,ARTESIA,,
208,Amandine Patisserie Cafe KTown,,276,4,$$,"Bakeries, Breakfast & Brunch, American (New)",34.0527449,-118.3038449,4uSZ0G-8hteI26CBYWnwgg,,AMADINE PATISSERIE CAFE KT,3121 W OLYMPIC BLVD,LOS ANGELES,,
209,,,,,,,,,,,9TH STREET MARKET,1432 W 9TH ST,POMONA,,
210,,,,,,,,,,,SUPER 98 CENT STORE,8030 ATLANTIC AVE,CUDAHY,,
211,Cafe De Paris,,136,4,$,"Cafes, Coffee & Tea, Juice Bars & Smoothies",33.99058104,-117.9219109,iR8GUqVF9SGtGjW9qx9mpQ,,CAFE DE PARIS,17575 COLIMA RD,INDUSTRY,,
212,3rd Generation Sake Bar,,316,4,$$,"Sushi Bars, Ramen",34.0487192,-118.2590779,S9A_ln-DFonx3vmCydjb4Q,,3RD GENERATION,808 W 7TH ST,LOS ANGELES,,
213,M F Noodle,,44,4,$,"Ramen, Japanese Curry, Noodles",34.062118,-118.131487,ZY3fpu6QifdF8yChGoCb7w,,M F NOODLE,644 W GARVEY AVE,MONTEREY PARK,,
214,Ari Market,,5,5,,"Grocery, International Grocery, Delis",34.1774416,-118.297998,q4y7ZW0A6hGSfUkvjEl5Gg,,ARI MARKET,906 S GLENOAKS BLVD,BURBANK,,
215,Michael-Thy Donut's,,17,4.5,$,"Donuts, Cafes, Breakfast & Brunch",33.90207307,-118.1175998,3tfWvUn5ZEWnYHFYSour1g,,MICHAEL-THY DONUTS,10137 ROSECRANS AVE,BELLFLOWER,,
216,Crowne Plaza Los Angeles Airport,,418,3,$$$,Hotels,33.946559,-118.388885,AZg1sYbxb6WLvxZv5-VZpA,,CROWNE PLAZA TAPROOM,5985 CENTURY BLVD,LOS ANGELES,,
217,Mini Monster,,235,4,$,"Bubble Tea, Coffee & Tea, Desserts",34.13551163,-118.3513792,nOVw8XfN_rr-FaZUxflMxQ,,SNOW MONSTER,1000 UNIVERSAL CITY PLZ # 143,UNIVERSAL CITY,,
218,BAJA Cali Fish & Tacos,,363,4,$,"Seafood, Mexican, Cocktail Bars",34.1692649,-118.0992072,A8e1CCtLh9C3xQ4Ttd4rJQ,,BAJA CALI FISH & TACOS - PASADENA,2487 E WASHINGTON BLVD STE B,PASADENA,,
219,Skyline Pool at the Everly,,2,3.5,,Swimming Pools,34.10394,-118.3248,B9NttMxyRx-UFamf5kKYSg,,THE EVERLY-1ST  FLOOR KITCHEN AND PANTRY,1800 N ARGYLE AVE,LOS ANGELES,,
220,Fundamental DTLA,,358,4,$$,"American (New), Bars, Breakfast & Brunch",34.04625345,-118.2574876,JJxUBk2Zueqm_1jEgwjyDQ,,FUNDAMENTAL,750 S GRAND AVE # 30,LOS ANGELES,,
221,El Rincon Del Sabor Poblano,,35,4.5,$,Mexican,34.08919765,-117.950413,pY7AFRyvQ7vKRrm5iwOyjg,,EL RINCON DEL SABOR POBLANO,15011 RAMONA BLVD,BALDWIN PARK,,
222,Gina Feeds,,3,5,,Caterers,34.2034059,-118.226618,CCtx1Zb7-PpdgANDHDr-qA,,GINA FEEDS,3527 N VERDUGO RD,GLENDALE,,
223,Magic Buzz Mini Market & Tobacco Shop,,2,4.5,$,"Tobacco Shops, Convenience Stores",34.06225204,-117.7456512,V4pG7JHSPVIxkc5ezJXIVA,,MAGIC MINI MARKET,304 E HOLT AVE,POMONA,,
224,,,,,,,,,XtkGbNi4B5G4xt5yOqZnwQ,,THE RED LOUNGE,222 N GLENDORA AVE,GLENDORA,,
225,El Vaquerito Restaurant,,81,4,$,"Mexican, Breakfast & Brunch",34.094637,-118.151719,Xz_K_5a992ila_RHkbVtzw,,EL VAQUERITO RESTAURANT,14 S FREMONT AVE,ALHAMBRA,,
226,Donut Star,,17,4,$,Donuts,33.75481,-118.30865,pkOaVWBlciOAxlU6B5Ayyg,,DONUT STAR,29050 S WESTERN AVE STE 134,RANCHO PALOS VERDES,,
227,Cold Stone Creamery,,79,3,$$,"Ice Cream & Frozen Yogurt, Custom Cakes, Cupcakes",34.02745,-117.83645,htiMUT_aHnpq1od5H8zEFQ,,COLDSTONE CREAMERY WALNUT #692,505 N GRAND AVE # 3D,WALNUT,,
228,Excellent Donuts,,2,4.5,,Donuts,33.94575,-118.31742,t41SpxNiaqJZk0mjxXmLSA,,EXCELLENT DONUTS,2157 W CENTURY BLVD,LOS ANGELES,,
229,Tacos Tu Madre,,38,3,$$,Tacos,34.04383567,-118.2526857,f3WC4njPQTKrTFcWXQKogw,,TACO TU MADRE RESTAURANT,724 S SPRING ST STE 110,LOS ANGELES,,
230,Smitten Ice Cream,,54,4,$$,Ice Cream & Frozen Yogurt,34.0599599,-118.41982,ciBLSJEZW1nbBGaJ6gv-9g,,SMITTEN ICE CREAM,10250 SANTA MONICA BLVD # 9190,LOS ANGELES,,
231,Teriyaki House Grill,,275,4.5,$,American (Traditional),33.880539,-118.142177,GKpsPOxHZA1C4bhMr827OQ,,TERIYAKI HOUSE GRILL,16900 LAKEWOOD BLVD UNIT 203,BELLFLOWER,,
232,Baja Cali Fish & Tacos,,509,4.5,$,"Seafood, Tacos",34.03150371,-117.9127782,eGHX2NwDznFsmC7-Gwk-rQ,,BAJA CALI FISH & TACOS,1535 E AMAR RD,WEST COVINA,,
233,Bomb Chicken,,514,4,$$,"Chicken Wings, Korean, Chicken Shop",34.03639268,-118.1303748,7ThcadbFoL6gVUZGp_hVsw,,BOMB CHICKEN,2300 S GARFIELD AVE STE A,MONTEREY PARK,,
234,,,,,,,,,,,PARTYSUBS,12727 SHERMAN WAY # B 06,NORTH HOLLYWOOD,,
235,Jacaranda Gourmet,,89,4,$$,"Sandwiches, Breakfast & Brunch, Seafood",33.7535119,-118.3087912,I5N3G-4M1rEIbPqqY-oxCg,,JACARANDA,1030 N WESTERN AVE,SAN PEDRO,,
236,Chinese Kitchen,,20,4,$,Chinese,33.92549452,-118.3532595,X2-3M1Oie11vdelm9Hm21w,,CHINESE KITCHEN,11913 HAWTHORNE BLVD,HAWTHORNE,,
237,H Mart - Arcadia,,340,3,$$,"Grocery, Seafood Markets, Food Court",34.13160236,-118.0657359,BS7QS0JXfpfVGm5lEWzNvA,,H MART - DELI,1101 W HUNTINGTON DR,ARCADIA,,
238,7 Leaves Cafe,,973,4,$,"Coffee & Tea, Macarons",34.096632,-118.128162,IsnuQoc2QRvs0QSU0ZOxEg,,7 LEAVES CAFE,151 N GARFIELD AVE,ALHAMBRA,,
239,Afters Ice Cream,,133,4.5,$$,Ice Cream & Frozen Yogurt,34.186087,-118.604688,_-pGOOS_94P1eb0kubB0fA,,AFTERS ICE CREAM,6344 TOPANGA CANYON BLVD # 1075,WOODLAND HILLS,,
240,The Meat Cellar,,1122,4,$$,"Meat Shops, Sandwiches, Steakhouses",34.10677,-117.71634,9r4_2UYmm184BIupahvc6Q,,THE MEAT CELLAR,160 W FOOTHILL BLVD,CLAREMONT,,
241,,,,,,,,,,,MONTRESOR,11266 VENTURA BLVD,STUDIO CITY,,
242,,,,,,,,,,,CONI SEAFOOD,4532 S CENTINEA AVE,LOS ANGELES,,
243,,,,,,,,,,,EL PARAISO MARKET,5075 RANDOLPH ST,MAYWOOD,,
244,La Michoacana Super,,22,4,$,Ice Cream & Frozen Yogurt,34.67548,-118.11427,bBk4nn6AkW_rqv2nCDtctw,,LA MICHOACANA SUPER,805 E K AVE # 111,LANCASTER,,
245,Albert's Mexican Food,,11,3,,Mexican,34.0631,-118.03834,r9x1d7BOBWS7XYmVX5Vq7A,,ALBERT'S MEXICAN FOOD,10829 E GARVEY AVE,EL MONTE,,
246,Smoky Hollow Roasters,,43,4.5,$,Coffee Roasteries,33.91704,-118.40858,mhTO26c2ISPfv8_ysBSJiw,,SMOKY HOLLOW BAKING CO.,118 SIERRA ST UNIT A,EL SEGUNDO,,
247,Pacific Kosher Express,,66,4,$$,"Pizza, Kosher, Breakfast & Brunch",34.17254,-118.56625,1nGJRSSyIEjPUJ7EWV9oBA,,PACIFIC KOSHER AT WOODLAND HILLS,19907 VENTURA BLVD,WOODLAND HILLS,,
248,The Baked Bear,,98,4,$,"Desserts, Ice Cream & Frozen Yogurt, Donuts",34.02498319,-118.2853116,HZ0ZaBYmO5f-ywQBbsEtlw,,THE BAKED BEAR,929 W JEFFERSON BLVD,LOS ANGELES,,
249,H Mart - Arcadia,,340,3,$$,"Grocery, Seafood Markets, Food Court",34.13160236,-118.0657359,BS7QS0JXfpfVGm5lEWzNvA,,H MART - SEAFOOD MARKET,1101 W HUNTINGTON DR,ARCADIA,,
250,The Crab Shack,,398,4,$$,"Seafood, Cajun/Creole",33.8736012,-118.3019314,qp8aM4iB0voO7jVDY20bFA,,THE CRAB SHACK,1451 W ARTESIA BLVD # 1,GARDENA,,
251,Night + Market Sahm,,348,3.5,$$,Thai,33.991526,-118.449021,yGWI26LCzQeTVIrdPjPlNg,,NIGHT MARKET SAHM,2533 LINCOLN BLVD,VENICE,,
252,Harajuku Taproom,,338,4,$$,"Izakaya, Tapas/Small Plates, Beer Bar",34.00334,-118.40704,4slNo32X_N2JB_785Qj7gg,,HARAJUKU TAPROOM,4410 SEPULVEDA BLVD,CULVER CITY,,
253,Nizam Of India,,371,4,$$,Indian,34.03991,-118.42906,6zO7ihNqwMKyQDtgkyRbZg,,NIZAM INDIAN CUISINE,10871 PICO BLVD,LOS ANGELES,,
254,,,,,,,,,,,A & M DISCOUNT,4159 BEVERLY BLVD,LOS ANGELES,,
255,Brighton Coffee Shop,,233,3,$$,"Coffee & Tea, Breakfast & Brunch",34.0682934,-118.4040552,oedmWwu4MUJ6k4KKlQ_b8g,,BRIGHTON COFFEE SHOP,9600 BRIGHTON WAY,BEVERLY HILLS,,
256,,,,,,,,,,,FAMILY DOLLAR #31950,1101 W I AVE,LANCASTER,,
257,,,,,,,,,,,YAMIBUY.COM,280 MACHLIN CT,INDUSTRY,,
258,Menchie's,,24,3.5,$$,"Ice Cream & Frozen Yogurt, Custom Cakes",34.259394,-118.466401,_FgVdj6AIv5Jo19KW7JJ9g,,MENCHIE'S FROZEN YOGURT,10386 SEPULVEDA BLVD,MISSION HILLS,,
259,Birrieria San Marcos,,114,3.5,$,"Tacos, Food Trucks",34.178655,-118.440264,lPA1aMVIP0kHLz10bRuaAg,,SAN MARCOS MEXICAN GRILL,5937 HAZELTINE AVE,VAN NUYS,,
260,Cafe Cola,,773,4.5,$$,"Burgers, Cheesesteaks",34.09777454,-117.8897622,SoucC2gPg33WEaQFcGoeog,,CAFE COLA,1010 N CITRUS AVE,COVINA,,
261,Cocina Distrito,,241,4,$$,Mexican,33.93199,-118.1454,oXwiM9gorbwOgoTiNlZk3A,,COCINA DISTRITO,12056 PARAMOUNT BLVD,DOWNEY,,
262,Burgerim,,126,3.5,$$,"Burgers, Sandwiches, American (Traditional)",34.12839,-117.87396,n16A26YExwKvEP6rc6wCOw,,BURGERIM,604 W ROUTE 66 # 102,GLENDORA,,
263,Creamy Spoon French Bistro,,520,5,$$,"French, Breakfast & Brunch, Wine Bars",34.1465013,-118.2469332,q98WlyRMyDbol-8l6xJkEA,,CREAMY SPOON,106 N GLENDALE AVE,GLENDALE,,
264,WaBa Grill,,84,2.5,$,"Fast Food, Asian Fusion",33.94056506,-118.0463858,uEB9XGxa6rmoUkXu8UWYPA,,WABA GRILL,10138 CARMENITA RD,WHITTIER,,
265,iFood Chinese,,55,3.5,,"Chinese, Seafood",34.02630751,-118.426815,Bsl3Ih8AppYQqddlpYV4qg,,IFOOD CHINESE,3120 S SEPULVEDA BLVD,LOS ANGELES,,
266,Discount Liquor 'n Market,,5,4,,"Grocery, Beer, Wine & Spirits",34.04612652,-118.1620393,k0feUPQO-XSJXzu-S4buAQ,,DISCOUNT LIQUOR 'N MARKET,1472 MONTEREY PASS RD,MONTEREY PARK,,
267,Café 84,,15,3.5,$$,"Coffee & Tea, Juice Bars & Smoothies",34.02429982,-118.2874398,ELI4BXMqvLxUh2wl3CZ9IA,,USC STARBUCKS CAFE 84,1025 W 34TH ST,LOS ANGELES,,
268,Sopita Cafe,,5,4.5,,"Ramen, Bubble Tea, Cafes",34.0693,-118.29253,tt-Av0eP5EM__cb-nanGOg,,SOPITA CAFE,3525 W 3RD ST # 2,LOS ANGELES,,
269,,,,,,,,,,,TOM N TOMS,14300 WHITTIER BLVD,WHITTIER,,
270,The Habit Burger Grill,,131,3.5,$,"Salad, Burgers, Sandwiches",34.07704,-118.26469,1fAnrUJOTGV4ZwP5WBrlsw,,THE HABIT BURGER GRILL #230,2134 W SUNSET BLVD,LOS ANGELES,,
271,Ohana Hawaiian BBQ,,173,2.5,$$,"Hawaiian, Barbeque, Japanese",33.8541711,-118.1334748,vQwI3nAhU673szRvaXqWdQ,,OHANA HAWIIAN BBQ,5316 CLARK AVE,LAKEWOOD,,
272,Pho Viet Express,,33,4.5,,"Vietnamese, Soup",34.131117,-118.066055,NTc9PbuG-VuttCuDuQC30g,,PHO VIET EXPRESS,1101 W HUNTINGTON DR # 5,ARCADIA,,
273,Rincon Mexicanito,,6,4.5,$,"Accessories, Women's Clothing, Shoe Stores",33.97260496,-118.1639712,8EXOjc-VJ1NFt3cv8NjIuA,,RINCON MEXICANITO,6614 EASTERN AVE,BELL GARDENS,,
274,,,,,,,,,,,AV LIQUOR & JR MARKET,44201 20TH ST W,LANCASTER,,
275,Delucia Bar,,65,4.5,$$,Bars,33.9047129,-118.1690049,FV2OVKq5zn-8updp6VZ0Ig,,DELUCIA COCINA BAR,14123 GARFIELD AVE,PARAMOUNT,,
